,Country_Region,Date,Confirmed,Deaths,Recovered,Continent,Population
458,Antigua and Barbuda,2020-02-14,0,0,0,Caribbean & Central America,97929.0
459,Antigua and Barbuda,2020-02-15,0,0,0,Caribbean & Central America,97929.0
460,Antigua and Barbuda,2020-02-16,0,0,0,Caribbean & Central America,97929.0
461,Antigua and Barbuda,2020-02-17,0,0,0,Caribbean & Central America,97929.0
462,Antigua and Barbuda,2020-02-18,0,0,0,Caribbean & Central America,97929.0
463,Antigua and Barbuda,2020-02-19,0,0,0,Caribbean & Central America,97929.0
464,Antigua and Barbuda,2020-02-20,0,0,0,Caribbean & Central America,97929.0
465,Antigua and Barbuda,2020-02-21,0,0,0,Caribbean & Central America,97929.0
466,Antigua and Barbuda,2020-02-22,0,0,0,Caribbean & Central America,97929.0
467,Antigua and Barbuda,2020-02-23,0,0,0,Caribbean & Central America,97929.0
468,Antigua and Barbuda,2020-02-24,0,0,0,Caribbean & Central America,97929.0
469,Antigua and Barbuda,2020-02-25,0,0,0,Caribbean & Central America,97929.0
470,Antigua and Barbuda,2020-02-26,0,0,0,Caribbean & Central America,97929.0
471,Antigua and Barbuda,2020-02-27,0,0,0,Caribbean & Central America,97929.0
472,Antigua and Barbuda,2020-02-28,0,0,0,Caribbean & Central America,97929.0
473,Antigua and Barbuda,2020-02-29,0,0,0,Caribbean & Central America,97929.0
474,Antigua and Barbuda,2020-03-01,0,0,0,Caribbean & Central America,97929.0
475,Antigua and Barbuda,2020-03-02,0,0,0,Caribbean & Central America,97929.0
476,Antigua and Barbuda,2020-03-03,0,0,0,Caribbean & Central America,97929.0
477,Antigua and Barbuda,2020-03-04,0,0,0,Caribbean & Central America,97929.0
478,Antigua and Barbuda,2020-03-05,0,0,0,Caribbean & Central America,97929.0
479,Antigua and Barbuda,2020-03-06,0,0,0,Caribbean & Central America,97929.0
480,Antigua and Barbuda,2020-03-07,0,0,0,Caribbean & Central America,97929.0
481,Antigua and Barbuda,2020-03-08,0,0,0,Caribbean & Central America,97929.0
482,Antigua and Barbuda,2020-03-09,0,0,0,Caribbean & Central America,97929.0
483,Antigua and Barbuda,2020-03-10,0,0,0,Caribbean & Central America,97929.0
484,Antigua and Barbuda,2020-03-11,0,0,0,Caribbean & Central America,97929.0
485,Antigua and Barbuda,2020-03-12,0,0,0,Caribbean & Central America,97929.0
486,Antigua and Barbuda,2020-03-13,1,0,0,Caribbean & Central America,97929.0
487,Antigua and Barbuda,2020-03-14,1,0,0,Caribbean & Central America,97929.0
488,Antigua and Barbuda,2020-03-15,1,0,0,Caribbean & Central America,97929.0
489,Antigua and Barbuda,2020-03-16,1,0,0,Caribbean & Central America,97929.0
490,Antigua and Barbuda,2020-03-17,1,0,0,Caribbean & Central America,97929.0
491,Antigua and Barbuda,2020-03-18,1,0,0,Caribbean & Central America,97929.0
492,Antigua and Barbuda,2020-03-19,1,0,0,Caribbean & Central America,97929.0
493,Antigua and Barbuda,2020-03-20,1,0,0,Caribbean & Central America,97929.0
494,Antigua and Barbuda,2020-03-21,1,0,0,Caribbean & Central America,97929.0
495,Antigua and Barbuda,2020-03-22,1,0,0,Caribbean & Central America,97929.0
496,Antigua and Barbuda,2020-03-23,3,0,0,Caribbean & Central America,97929.0
497,Antigua and Barbuda,2020-03-24,3,0,0,Caribbean & Central America,97929.0
498,Antigua and Barbuda,2020-03-25,3,0,0,Caribbean & Central America,97929.0
499,Antigua and Barbuda,2020-03-26,7,0,0,Caribbean & Central America,97929.0
500,Antigua and Barbuda,2020-03-27,7,0,0,Caribbean & Central America,97929.0
501,Antigua and Barbuda,2020-03-28,7,0,0,Caribbean & Central America,97929.0
502,Antigua and Barbuda,2020-03-29,7,0,0,Caribbean & Central America,97929.0
503,Antigua and Barbuda,2020-03-30,7,0,0,Caribbean & Central America,97929.0
504,Antigua and Barbuda,2020-03-31,7,0,0,Caribbean & Central America,97929.0
505,Antigua and Barbuda,2020-04-01,7,0,0,Caribbean & Central America,97929.0
506,Antigua and Barbuda,2020-04-02,9,0,0,Caribbean & Central America,97929.0
507,Antigua and Barbuda,2020-04-03,15,0,0,Caribbean & Central America,97929.0
508,Antigua and Barbuda,2020-04-04,15,0,0,Caribbean & Central America,97929.0
509,Antigua and Barbuda,2020-04-05,15,0,0,Caribbean & Central America,97929.0
510,Antigua and Barbuda,2020-04-06,15,0,0,Caribbean & Central America,97929.0
511,Antigua and Barbuda,2020-04-07,19,1,0,Caribbean & Central America,97929.0
512,Antigua and Barbuda,2020-04-08,19,2,0,Caribbean & Central America,97929.0
513,Antigua and Barbuda,2020-04-09,19,2,0,Caribbean & Central America,97929.0
514,Antigua and Barbuda,2020-04-10,19,2,0,Caribbean & Central America,97929.0
515,Antigua and Barbuda,2020-04-11,21,2,0,Caribbean & Central America,97929.0
516,Antigua and Barbuda,2020-04-12,21,2,0,Caribbean & Central America,97929.0
517,Antigua and Barbuda,2020-04-13,23,2,0,Caribbean & Central America,97929.0
518,Antigua and Barbuda,2020-04-14,23,2,3,Caribbean & Central America,97929.0
519,Antigua and Barbuda,2020-04-15,23,2,3,Caribbean & Central America,97929.0
520,Antigua and Barbuda,2020-04-16,23,3,3,Caribbean & Central America,97929.0
521,Antigua and Barbuda,2020-04-17,23,3,3,Caribbean & Central America,97929.0
522,Argentina,2020-01-22,0,0,0,South America,45195774.0
523,Argentina,2020-01-23,0,0,0,South America,45195774.0
524,Argentina,2020-01-24,0,0,0,South America,45195774.0
525,Argentina,2020-01-25,0,0,0,South America,45195774.0
526,Argentina,2020-01-26,0,0,0,South America,45195774.0
527,Argentina,2020-01-27,0,0,0,South America,45195774.0
528,Argentina,2020-01-28,0,0,0,South America,45195774.0
529,Argentina,2020-01-29,0,0,0,South America,45195774.0
530,Argentina,2020-01-30,0,0,0,South America,45195774.0
531,Argentina,2020-01-31,0,0,0,South America,45195774.0
532,Argentina,2020-02-01,0,0,0,South America,45195774.0
533,Argentina,2020-02-02,0,0,0,South America,45195774.0
534,Argentina,2020-02-03,0,0,0,South America,45195774.0
535,Argentina,2020-02-04,0,0,0,South America,45195774.0
536,Argentina,2020-02-05,0,0,0,South America,45195774.0
537,Argentina,2020-02-06,0,0,0,South America,45195774.0
538,Argentina,2020-02-07,0,0,0,South America,45195774.0
539,Argentina,2020-02-08,0,0,0,South America,45195774.0
540,Argentina,2020-02-09,0,0,0,South America,45195774.0
541,Argentina,2020-02-10,0,0,0,South America,45195774.0
542,Argentina,2020-02-11,0,0,0,South America,45195774.0
543,Argentina,2020-02-12,0,0,0,South America,45195774.0
544,Argentina,2020-02-13,0,0,0,South America,45195774.0
545,Argentina,2020-02-14,0,0,0,South America,45195774.0
546,Argentina,2020-02-15,0,0,0,South America,45195774.0
547,Argentina,2020-02-16,0,0,0,South America,45195774.0
548,Argentina,2020-02-17,0,0,0,South America,45195774.0
549,Argentina,2020-02-18,0,0,0,South America,45195774.0
550,Argentina,2020-02-19,0,0,0,South America,45195774.0
551,Argentina,2020-02-20,0,0,0,South America,45195774.0
552,Argentina,2020-02-21,0,0,0,South America,45195774.0
553,Argentina,2020-02-22,0,0,0,South America,45195774.0
554,Argentina,2020-02-23,0,0,0,South America,45195774.0
555,Argentina,2020-02-24,0,0,0,South America,45195774.0
556,Argentina,2020-02-25,0,0,0,South America,45195774.0
557,Argentina,2020-02-26,0,0,0,South America,45195774.0
558,Argentina,2020-02-27,0,0,0,South America,45195774.0
559,Argentina,2020-02-28,0,0,0,South America,45195774.0
560,Argentina,2020-02-29,0,0,0,South America,45195774.0
561,Argentina,2020-03-01,0,0,0,South America,45195774.0
562,Argentina,2020-03-02,0,0,0,South America,45195774.0
563,Argentina,2020-03-03,1,0,0,South America,45195774.0
564,Argentina,2020-03-04,1,0,0,South America,45195774.0
565,Argentina,2020-03-05,1,0,0,South America,45195774.0
566,Argentina,2020-03-06,2,0,0,South America,45195774.0
567,Argentina,2020-03-07,8,0,0,South America,45195774.0
568,Argentina,2020-03-08,12,1,0,South America,45195774.0
569,Argentina,2020-03-09,12,1,0,South America,45195774.0
570,Argentina,2020-03-10,17,1,0,South America,45195774.0
571,Argentina,2020-03-11,19,1,0,South America,45195774.0
572,Argentina,2020-03-12,19,1,0,South America,45195774.0
573,Argentina,2020-03-13,31,2,0,South America,45195774.0
574,Argentina,2020-03-14,34,2,1,South America,45195774.0
575,Argentina,2020-03-15,45,2,1,South America,45195774.0
576,Argentina,2020-03-16,56,2,1,South America,45195774.0
577,Argentina,2020-03-17,68,2,3,South America,45195774.0
578,Argentina,2020-03-18,79,2,3,South America,45195774.0
579,Argentina,2020-03-19,97,3,3,South America,45195774.0
580,Argentina,2020-03-20,128,3,3,South America,45195774.0
581,Argentina,2020-03-21,158,4,3,South America,45195774.0
582,Argentina,2020-03-22,266,4,3,South America,45195774.0
583,Argentina,2020-03-23,301,4,3,South America,45195774.0
584,Argentina,2020-03-24,387,6,52,South America,45195774.0
585,Argentina,2020-03-25,387,8,52,South America,45195774.0
586,Argentina,2020-03-26,502,9,63,South America,45195774.0
587,Argentina,2020-03-27,589,13,72,South America,45195774.0
588,Argentina,2020-03-28,690,18,72,South America,45195774.0
589,Argentina,2020-03-29,745,19,72,South America,45195774.0
590,Argentina,2020-03-30,820,23,228,South America,45195774.0
591,Argentina,2020-03-31,1054,27,240,South America,45195774.0
592,Argentina,2020-04-01,1054,28,248,South America,45195774.0
593,Argentina,2020-04-02,1133,36,256,South America,45195774.0
594,Argentina,2020-04-03,1265,39,266,South America,45195774.0
595,Argentina,2020-04-04,1451,43,279,South America,45195774.0
596,Argentina,2020-04-05,1451,44,280,South America,45195774.0
597,Argentina,2020-04-06,1554,48,325,South America,45195774.0
598,Argentina,2020-04-07,1628,56,338,South America,45195774.0
599,Argentina,2020-04-08,1715,63,358,South America,45195774.0
600,Argentina,2020-04-09,1795,72,365,South America,45195774.0
601,Argentina,2020-04-10,1975,82,375,South America,45195774.0
602,Argentina,2020-04-11,1975,83,440,South America,45195774.0
603,Argentina,2020-04-12,2142,90,468,South America,45195774.0
604,Argentina,2020-04-13,2208,97,515,South America,45195774.0
605,Argentina,2020-04-14,2277,102,559,South America,45195774.0
606,Argentina,2020-04-15,2443,111,596,South America,45195774.0
607,Argentina,2020-04-16,2571,115,631,South America,45195774.0
608,Argentina,2020-04-17,2669,123,666,South America,45195774.0
609,Armenia,2020-01-22,0,0,0,Europe,2963243.0
610,Armenia,2020-01-23,0,0,0,Europe,2963243.0
611,Armenia,2020-01-24,0,0,0,Europe,2963243.0
612,Armenia,2020-01-25,0,0,0,Europe,2963243.0
613,Armenia,2020-01-26,0,0,0,Europe,2963243.0
614,Armenia,2020-01-27,0,0,0,Europe,2963243.0
615,Armenia,2020-01-28,0,0,0,Europe,2963243.0
616,Armenia,2020-01-29,0,0,0,Europe,2963243.0
617,Armenia,2020-01-30,0,0,0,Europe,2963243.0
618,Armenia,2020-01-31,0,0,0,Europe,2963243.0
619,Armenia,2020-02-01,0,0,0,Europe,2963243.0
620,Armenia,2020-02-02,0,0,0,Europe,2963243.0
621,Armenia,2020-02-03,0,0,0,Europe,2963243.0
622,Armenia,2020-02-04,0,0,0,Europe,2963243.0
623,Armenia,2020-02-05,0,0,0,Europe,2963243.0
624,Armenia,2020-02-06,0,0,0,Europe,2963243.0
625,Armenia,2020-02-07,0,0,0,Europe,2963243.0
626,Armenia,2020-02-08,0,0,0,Europe,2963243.0
627,Armenia,2020-02-09,0,0,0,Europe,2963243.0
628,Armenia,2020-02-10,0,0,0,Europe,2963243.0
629,Armenia,2020-02-11,0,0,0,Europe,2963243.0
630,Armenia,2020-02-12,0,0,0,Europe,2963243.0
631,Armenia,2020-02-13,0,0,0,Europe,2963243.0
632,Armenia,2020-02-14,0,0,0,Europe,2963243.0
633,Armenia,2020-02-15,0,0,0,Europe,2963243.0
634,Armenia,2020-02-16,0,0,0,Europe,2963243.0
635,Armenia,2020-02-17,0,0,0,Europe,2963243.0
636,Armenia,2020-02-18,0,0,0,Europe,2963243.0
637,Armenia,2020-02-19,0,0,0,Europe,2963243.0
638,Armenia,2020-02-20,0,0,0,Europe,2963243.0
639,Armenia,2020-02-21,0,0,0,Europe,2963243.0
640,Armenia,2020-02-22,0,0,0,Europe,2963243.0
641,Armenia,2020-02-23,0,0,0,Europe,2963243.0
642,Armenia,2020-02-24,0,0,0,Europe,2963243.0
643,Armenia,2020-02-25,0,0,0,Europe,2963243.0
644,Armenia,2020-02-26,0,0,0,Europe,2963243.0
645,Armenia,2020-02-27,0,0,0,Europe,2963243.0
646,Armenia,2020-02-28,0,0,0,Europe,2963243.0
647,Armenia,2020-02-29,0,0,0,Europe,2963243.0
648,Armenia,2020-03-01,1,0,0,Europe,2963243.0
649,Armenia,2020-03-02,1,0,0,Europe,2963243.0
650,Armenia,2020-03-03,1,0,0,Europe,2963243.0
651,Armenia,2020-03-04,1,0,0,Europe,2963243.0
652,Armenia,2020-03-05,1,0,0,Europe,2963243.0
653,Armenia,2020-03-06,1,0,0,Europe,2963243.0
654,Armenia,2020-03-07,1,0,0,Europe,2963243.0
655,Armenia,2020-03-08,1,0,0,Europe,2963243.0
656,Armenia,2020-03-09,1,0,0,Europe,2963243.0
657,Armenia,2020-03-10,1,0,0,Europe,2963243.0
658,Armenia,2020-03-11,1,0,0,Europe,2963243.0
659,Armenia,2020-03-12,4,0,0,Europe,2963243.0
660,Armenia,2020-03-13,8,0,0,Europe,2963243.0
661,Armenia,2020-03-14,18,0,0,Europe,2963243.0
662,Armenia,2020-03-15,26,0,0,Europe,2963243.0
663,Armenia,2020-03-16,52,0,0,Europe,2963243.0
664,Armenia,2020-03-17,78,0,1,Europe,2963243.0
665,Armenia,2020-03-18,84,0,1,Europe,2963243.0
666,Armenia,2020-03-19,115,0,1,Europe,2963243.0
667,Armenia,2020-03-20,136,0,1,Europe,2963243.0
668,Armenia,2020-03-21,160,0,1,Europe,2963243.0
669,Armenia,2020-03-22,194,0,2,Europe,2963243.0
670,Armenia,2020-03-23,235,0,2,Europe,2963243.0
671,Armenia,2020-03-24,249,0,14,Europe,2963243.0
672,Armenia,2020-03-25,265,0,16,Europe,2963243.0
673,Armenia,2020-03-26,290,1,18,Europe,2963243.0
674,Armenia,2020-03-27,329,1,28,Europe,2963243.0
675,Armenia,2020-03-28,407,1,30,Europe,2963243.0
676,Armenia,2020-03-29,424,3,30,Europe,2963243.0
677,Armenia,2020-03-30,482,3,30,Europe,2963243.0
678,Armenia,2020-03-31,532,3,30,Europe,2963243.0
679,Armenia,2020-04-01,571,4,31,Europe,2963243.0
680,Armenia,2020-04-02,663,7,33,Europe,2963243.0
681,Armenia,2020-04-03,736,7,43,Europe,2963243.0
682,Armenia,2020-04-04,770,7,43,Europe,2963243.0
683,Armenia,2020-04-05,822,7,57,Europe,2963243.0
684,Armenia,2020-04-06,833,8,62,Europe,2963243.0
685,Armenia,2020-04-07,853,8,87,Europe,2963243.0
686,Armenia,2020-04-08,881,9,114,Europe,2963243.0
687,Armenia,2020-04-09,921,10,138,Europe,2963243.0
688,Armenia,2020-04-10,937,12,149,Europe,2963243.0
689,Armenia,2020-04-11,967,13,173,Europe,2963243.0
690,Armenia,2020-04-12,1013,13,197,Europe,2963243.0
691,Armenia,2020-04-13,1039,14,211,Europe,2963243.0
692,Armenia,2020-04-14,1067,16,265,Europe,2963243.0
693,Armenia,2020-04-15,1111,17,297,Europe,2963243.0
694,Armenia,2020-04-16,1159,18,358,Europe,2963243.0
695,Armenia,2020-04-17,1201,19,402,Europe,2963243.0
696,Australia,2020-01-22,0,0,0,Oceania,25499884.0
697,Australia,2020-01-23,0,0,0,Oceania,25499884.0
698,Australia,2020-01-24,0,0,0,Oceania,25499884.0
699,Australia,2020-01-25,0,0,0,Oceania,25499884.0
700,Australia,2020-01-26,4,0,0,Oceania,25499884.0
701,Australia,2020-01-27,5,0,0,Oceania,25499884.0
702,Australia,2020-01-28,5,0,0,Oceania,25499884.0
703,Australia,2020-01-29,6,0,0,Oceania,25499884.0
704,Australia,2020-01-30,9,0,2,Oceania,25499884.0
705,Australia,2020-01-31,9,0,2,Oceania,25499884.0
706,Australia,2020-02-01,12,0,2,Oceania,25499884.0
707,Australia,2020-02-02,12,0,2,Oceania,25499884.0
708,Australia,2020-02-03,12,0,2,Oceania,25499884.0
709,Australia,2020-02-04,13,0,2,Oceania,25499884.0
710,Australia,2020-02-05,13,0,2,Oceania,25499884.0
711,Australia,2020-02-06,14,0,2,Oceania,25499884.0
712,Australia,2020-02-07,15,0,2,Oceania,25499884.0
713,Australia,2020-02-08,15,0,2,Oceania,25499884.0
714,Australia,2020-02-09,15,0,2,Oceania,25499884.0
715,Australia,2020-02-10,15,0,2,Oceania,25499884.0
716,Australia,2020-02-11,15,0,2,Oceania,25499884.0
717,Australia,2020-02-12,15,0,2,Oceania,25499884.0
718,Australia,2020-02-13,15,0,8,Oceania,25499884.0
719,Australia,2020-02-14,15,0,8,Oceania,25499884.0
720,Australia,2020-02-15,15,0,8,Oceania,25499884.0
721,Australia,2020-02-16,15,0,8,Oceania,25499884.0
722,Australia,2020-02-17,15,0,10,Oceania,25499884.0
723,Australia,2020-02-18,15,0,10,Oceania,25499884.0
724,Australia,2020-02-19,15,0,10,Oceania,25499884.0
725,Australia,2020-02-20,15,0,10,Oceania,25499884.0
726,Australia,2020-02-21,15,0,11,Oceania,25499884.0
727,Australia,2020-02-22,15,0,11,Oceania,25499884.0
728,Australia,2020-02-23,15,0,11,Oceania,25499884.0
729,Australia,2020-02-24,15,0,11,Oceania,25499884.0
730,Australia,2020-02-25,15,0,11,Oceania,25499884.0
731,Australia,2020-02-26,15,0,11,Oceania,25499884.0
732,Australia,2020-02-27,15,0,11,Oceania,25499884.0
733,Australia,2020-02-28,15,0,11,Oceania,25499884.0
734,Australia,2020-02-29,25,0,11,Oceania,25499884.0
735,Australia,2020-03-01,27,1,11,Oceania,25499884.0
736,Australia,2020-03-02,30,1,11,Oceania,25499884.0
737,Australia,2020-03-03,39,1,11,Oceania,25499884.0
738,Australia,2020-03-04,52,2,11,Oceania,25499884.0
739,Australia,2020-03-05,55,2,21,Oceania,25499884.0
740,Australia,2020-03-06,60,2,21,Oceania,25499884.0
741,Australia,2020-03-07,63,2,21,Oceania,25499884.0
742,Australia,2020-03-08,76,3,21,Oceania,25499884.0
743,Australia,2020-03-09,91,3,21,Oceania,25499884.0
744,Australia,2020-03-10,107,3,21,Oceania,25499884.0
745,Australia,2020-03-11,128,3,21,Oceania,25499884.0
746,Australia,2020-03-12,128,3,21,Oceania,25499884.0
747,Australia,2020-03-13,200,3,23,Oceania,25499884.0
748,Australia,2020-03-14,250,3,23,Oceania,25499884.0
749,Australia,2020-03-15,297,3,23,Oceania,25499884.0
750,Australia,2020-03-16,377,3,23,Oceania,25499884.0
751,Australia,2020-03-17,452,5,23,Oceania,25499884.0
752,Australia,2020-03-18,568,6,23,Oceania,25499884.0
753,Australia,2020-03-19,681,6,26,Oceania,25499884.0
754,Australia,2020-03-20,791,7,26,Oceania,25499884.0
755,Australia,2020-03-21,1071,7,26,Oceania,25499884.0
756,Australia,2020-03-22,1549,7,88,Oceania,25499884.0
757,Australia,2020-03-23,1682,7,88,Oceania,25499884.0
758,Australia,2020-03-24,2044,8,115,Oceania,25499884.0
759,Australia,2020-03-25,2364,8,119,Oceania,25499884.0
760,Australia,2020-03-26,2810,13,172,Oceania,25499884.0
761,Australia,2020-03-27,3143,13,194,Oceania,25499884.0
762,Australia,2020-03-28,3640,14,244,Oceania,25499884.0
763,Australia,2020-03-29,3984,16,244,Oceania,25499884.0
764,Australia,2020-03-30,4361,17,257,Oceania,25499884.0
765,Australia,2020-03-31,4559,18,358,Oceania,25499884.0
766,Australia,2020-04-01,4862,20,422,Oceania,25499884.0
767,Australia,2020-04-02,5116,24,520,Oceania,25499884.0
768,Australia,2020-04-03,5330,28,649,Oceania,25499884.0
769,Australia,2020-04-04,5550,30,701,Oceania,25499884.0
770,Australia,2020-04-05,5687,35,757,Oceania,25499884.0
771,Australia,2020-04-06,5797,40,1080,Oceania,25499884.0
772,Australia,2020-04-07,5895,45,1080,Oceania,25499884.0
773,Australia,2020-04-08,6010,50,1080,Oceania,25499884.0
774,Australia,2020-04-09,6108,51,1472,Oceania,25499884.0
775,Australia,2020-04-10,6215,54,1793,Oceania,25499884.0
776,Australia,2020-04-11,6303,57,1806,Oceania,25499884.0
777,Australia,2020-04-12,6315,60,1806,Oceania,25499884.0
778,Australia,2020-04-13,6351,61,1806,Oceania,25499884.0
779,Australia,2020-04-14,6415,62,2186,Oceania,25499884.0
780,Australia,2020-04-15,6440,63,2186,Oceania,25499884.0
781,Australia,2020-04-16,6462,63,2355,Oceania,25499884.0
782,Australia,2020-04-17,6522,66,3808,Oceania,25499884.0
783,Austria,2020-01-22,0,0,0,Europe,9006398.0
784,Austria,2020-01-23,0,0,0,Europe,9006398.0
785,Austria,2020-01-24,0,0,0,Europe,9006398.0
786,Austria,2020-01-25,0,0,0,Europe,9006398.0
787,Austria,2020-01-26,0,0,0,Europe,9006398.0
788,Austria,2020-01-27,0,0,0,Europe,9006398.0
789,Austria,2020-01-28,0,0,0,Europe,9006398.0
790,Austria,2020-01-29,0,0,0,Europe,9006398.0
791,Austria,2020-01-30,0,0,0,Europe,9006398.0
792,Austria,2020-01-31,0,0,0,Europe,9006398.0
793,Austria,2020-02-01,0,0,0,Europe,9006398.0
794,Austria,2020-02-02,0,0,0,Europe,9006398.0
795,Austria,2020-02-03,0,0,0,Europe,9006398.0
796,Austria,2020-02-04,0,0,0,Europe,9006398.0
797,Austria,2020-02-05,0,0,0,Europe,9006398.0
798,Austria,2020-02-06,0,0,0,Europe,9006398.0
799,Austria,2020-02-07,0,0,0,Europe,9006398.0
800,Austria,2020-02-08,0,0,0,Europe,9006398.0
801,Austria,2020-02-09,0,0,0,Europe,9006398.0
802,Austria,2020-02-10,0,0,0,Europe,9006398.0
803,Austria,2020-02-11,0,0,0,Europe,9006398.0
804,Austria,2020-02-12,0,0,0,Europe,9006398.0
805,Austria,2020-02-13,0,0,0,Europe,9006398.0
806,Austria,2020-02-14,0,0,0,Europe,9006398.0
807,Austria,2020-02-15,0,0,0,Europe,9006398.0
808,Austria,2020-02-16,0,0,0,Europe,9006398.0
809,Austria,2020-02-17,0,0,0,Europe,9006398.0
810,Austria,2020-02-18,0,0,0,Europe,9006398.0
811,Austria,2020-02-19,0,0,0,Europe,9006398.0
812,Austria,2020-02-20,0,0,0,Europe,9006398.0
813,Austria,2020-02-21,0,0,0,Europe,9006398.0
814,Austria,2020-02-22,0,0,0,Europe,9006398.0
815,Austria,2020-02-23,0,0,0,Europe,9006398.0
816,Austria,2020-02-24,0,0,0,Europe,9006398.0
817,Austria,2020-02-25,2,0,0,Europe,9006398.0
818,Austria,2020-02-26,2,0,0,Europe,9006398.0
819,Austria,2020-02-27,3,0,0,Europe,9006398.0
820,Austria,2020-02-28,3,0,0,Europe,9006398.0
821,Austria,2020-02-29,9,0,0,Europe,9006398.0
822,Austria,2020-03-01,14,0,0,Europe,9006398.0
823,Austria,2020-03-02,18,0,0,Europe,9006398.0
824,Austria,2020-03-03,21,0,0,Europe,9006398.0
825,Austria,2020-03-04,29,0,0,Europe,9006398.0
826,Austria,2020-03-05,41,0,0,Europe,9006398.0
827,Austria,2020-03-06,55,0,0,Europe,9006398.0
828,Austria,2020-03-07,79,0,0,Europe,9006398.0
829,Austria,2020-03-08,104,0,0,Europe,9006398.0
830,Austria,2020-03-09,131,0,2,Europe,9006398.0
831,Austria,2020-03-10,182,0,4,Europe,9006398.0
832,Austria,2020-03-11,246,0,4,Europe,9006398.0
833,Austria,2020-03-12,302,1,4,Europe,9006398.0
834,Austria,2020-03-13,504,1,6,Europe,9006398.0
835,Austria,2020-03-14,655,1,6,Europe,9006398.0
836,Austria,2020-03-15,860,1,6,Europe,9006398.0
837,Austria,2020-03-16,1018,3,6,Europe,9006398.0
838,Austria,2020-03-17,1332,3,1,Europe,9006398.0
839,Austria,2020-03-18,1646,4,9,Europe,9006398.0
840,Austria,2020-03-19,2013,6,9,Europe,9006398.0
841,Austria,2020-03-20,2388,6,9,Europe,9006398.0
842,Austria,2020-03-21,2814,8,9,Europe,9006398.0
843,Austria,2020-03-22,3582,16,9,Europe,9006398.0
844,Austria,2020-03-23,4474,21,9,Europe,9006398.0
845,Austria,2020-03-24,5283,28,9,Europe,9006398.0
846,Austria,2020-03-25,5588,30,9,Europe,9006398.0
847,Austria,2020-03-26,6909,49,112,Europe,9006398.0
